"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"3608",30450,3,4,2000,12,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3609",30451,3,4,2000,12,"PP","M",21,19,"Chaetodipus","penicillatus","Rodent","Control"
"3610",30454,3,4,2000,12,"PP","F",21,15,"Chaetodipus","penicillatus","Rodent","Control"
"3611",30617,4,30,2000,12,"PP","F",21,16,"Chaetodipus","penicillatus","Rodent","Control"
"3612",30618,4,30,2000,12,"PP","F",21,20,"Chaetodipus","penicillatus","Rodent","Control"
"3613",30746,6,3,2000,12,"PP","F",21,12,"Chaetodipus","penicillatus","Rodent","Control"
"3614",30749,6,3,2000,12,"PP","M",21,18,"Chaetodipus","penicillatus","Rodent","Control"
"3615",30923,7,1,2000,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3616",30924,7,1,2000,12,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3617",30928,7,1,2000,12,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
"3618",30930,7,1,2000,12,"PP","F",21,15,"Chaetodipus","penicillatus","Rodent","Control"
"3619",31114,7,22,2000,12,"PP","M",22,22,"Chaetodipus","penicillatus","Rodent","Control"
"3620",31117,7,22,2000,12,"PP","F",22,25,"Chaetodipus","penicillatus","Rodent","Control"
"3621",31219,8,25,2000,12,"PP","M",22,22,"Chaetodipus","penicillatus","Rodent","Control"
"3622",31220,8,25,2000,12,"PP","F",21,17,"Chaetodipus","penicillatus","Rodent","Control"
"3623",31222,8,25,2000,12,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
"3624",31224,8,25,2000,12,"PP","F",21,16,"Chaetodipus","penicillatus","Rodent","Control"
"3625",31225,8,25,2000,12,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
"3626",31226,8,25,2000,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3627",31391,9,30,2000,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3628",31863,3,24,2001,12,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
"3629",31949,4,21,2001,12,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3630",31951,4,21,2001,12,"PP","F",22,24,"Chaetodipus","penicillatus","Rodent","Control"
"3631",31953,4,21,2001,12,"PP","F",21,23,"Chaetodipus","penicillatus","Rodent","Control"
"3632",32046,5,26,2001,12,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3633",32168,6,25,2001,12,"PP","F",22,NA,"Chaetodipus","penicillatus","Rodent","Control"
"3634",32169,6,25,2001,12,"PP","M",22,24,"Chaetodipus","penicillatus","Rodent","Control"
"3635",32172,6,25,2001,12,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
"3636",32177,6,25,2001,12,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
"3637",32178,6,25,2001,12,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
"3638",32393,8,25,2001,12,"PP","F",23,19,"Chaetodipus","penicillatus","Rodent","Control"
"3639",32395,8,25,2001,12,"PP","M",23,25,"Chaetodipus","penicillatus","Rodent","Control"
"3640",32397,8,25,2001,12,"PP","F",23,19,"Chaetodipus","penicillatus","Rodent","Control"
"3641",32398,8,25,2001,12,"PP","F",23,41,"Chaetodipus","penicillatus","Rodent","Control"
"3642",32402,8,25,2001,12,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Control"
"3643",32403,8,25,2001,12,"PP","M",21,17,"Chaetodipus","penicillatus","Rodent","Control"
"3644",32610,9,22,2001,12,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3645",32611,9,22,2001,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3646",32612,9,22,2001,12,"PP","M",21,15,"Chaetodipus","penicillatus","Rodent","Control"
"3647",32614,9,22,2001,12,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
"3648",32619,9,22,2001,12,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3649",32837,10,13,2001,12,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3650",33590,3,13,2002,12,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
"3651",33594,3,13,2002,12,"PP","M",22,23,"Chaetodipus","penicillatus","Rodent","Control"
"3652",33763,4,16,2002,12,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
"3653",33768,4,16,2002,12,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Control"
"3654",33770,4,16,2002,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3655",33772,4,16,2002,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3656",33970,5,15,2002,12,"PP","M",23,24,"Chaetodipus","penicillatus","Rodent","Control"
"3657",33971,5,15,2002,12,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3658",33972,5,15,2002,12,"PP","F",22,20,"Chaetodipus","penicillatus","Rodent","Control"
"3659",33974,5,15,2002,12,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3660",33977,5,15,2002,12,"PP","M",23,19,"Chaetodipus","penicillatus","Rodent","Control"
"3661",33979,5,15,2002,12,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3662",34200,6,15,2002,12,"PP","M",23,22,"Chaetodipus","penicillatus","Rodent","Control"
"3663",34202,6,15,2002,12,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3664",34203,6,15,2002,12,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3665",34206,6,15,2002,12,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
"3666",34208,6,15,2002,12,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3667",34439,7,13,2002,12,"PP","F",21,10,"Chaetodipus","penicillatus","Rodent","Control"
"3668",34440,7,13,2002,12,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3669",34443,7,13,2002,12,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3670",34445,7,13,2002,12,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
"3671",34447,7,13,2002,12,"PP","M",22,23,"Chaetodipus","penicillatus","Rodent","Control"
"3672",34817,10,5,2002,12,"PP","F",21,13,"Chaetodipus","penicillatus","Rodent","Control"
"3673",34820,10,5,2002,12,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
"3674",34824,10,5,2002,12,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
"3675",34825,10,5,2002,12,"PP","F",21,15,"Chaetodipus","penicillatus","Rodent","Control"
"3676",35028,11,9,2002,12,"PP","M",21,17,"Chaetodipus","penicillatus","Rodent","Control"
"3677",35247,12,7,2002,12,"PP","M",20,14,"Chaetodipus","penicillatus","Rodent","Control"
"3678",29951,11,6,1999,12,"SH","M",26,49,"Sigmodon","hispidus","Rodent","Control"
"3679",30745,6,3,2000,12,"SH","M",29,82,"Sigmodon","hispidus","Rodent","Control"
"3680",22854,10,28,1995,12,"OT","F",21,22,"Onychomys","torridus","Rodent","Control"
"3681",23555,3,23,1996,12,"OT","F",22,24,"Onychomys","torridus","Rodent","Control"
"3682",23708,4,14,1996,12,"OT","F",22,23,"Onychomys","torridus","Rodent","Control"
"3683",24073,6,13,1996,12,"OT","M",19,25,"Onychomys","torridus","Rodent","Control"
"3684",24441,9,21,1996,12,"OT","F",20,29,"Onychomys","torridus","Rodent","Control"
"3685",24447,9,21,1996,12,"OT","M",23,27,"Onychomys","torridus","Rodent","Control"
"3686",24554,10,12,1996,12,"OT","M",22,22,"Onychomys","torridus","Rodent","Control"
"3687",24592,10,12,1996,12,"OT","F",21,25,"Onychomys","torridus","Rodent","Control"
"3688",24800,12,18,1996,12,"OT","F",20,20,"Onychomys","torridus","Rodent","Control"
"3689",24835,12,18,1996,12,"OT","F",21,27,"Onychomys","torridus","Rodent","Control"
"3690",25248,3,15,1997,12,"OT","F",21,29,"Onychomys","torridus","Rodent","Control"
"3691",25683,5,10,1997,12,"OT","M",20,29,"Onychomys","torridus","Rodent","Control"
"3692",25689,5,10,1997,12,"OT","F",18,20,"Onychomys","torridus","Rodent","Control"
"3693",25721,5,10,1997,12,"OT","M",20,28,"Onychomys","torridus","Rodent","Control"
"3694",25770,5,10,1997,12,"OT","F",21,NA,"Onychomys","torridus","Rodent","Control"
"3695",26053,6,10,1997,12,"OT","F",20,17,"Onychomys","torridus","Rodent","Control"
"3696",26093,6,10,1997,12,"OT","M",21,28,"Onychomys","torridus","Rodent","Control"
"3697",26101,6,10,1997,12,"OT","M",20,28,"Onychomys","torridus","Rodent","Control"
"3698",26364,7,9,1997,12,"OT","M",21,30,"Onychomys","torridus","Rodent","Control"
"3699",26587,7,29,1997,12,"OT","F",NA,21,"Onychomys","torridus","Rodent","Control"
"3700",26618,7,29,1997,12,"OT","M",21,29,"Onychomys","torridus","Rodent","Control"
"3701",26800,9,27,1997,12,"OT","M",21,29,"Onychomys","torridus","Rodent","Control"
"3702",26823,9,27,1997,12,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
"3703",26839,9,27,1997,12,"OT","M",20,26,"Onychomys","torridus","Rodent","Control"
"3704",26847,9,27,1997,12,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
"3705",26960,10,25,1997,12,"OT","M",21,24,"Onychomys","torridus","Rodent","Control"
"3706",27024,10,25,1997,12,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
"3707",27048,10,25,1997,12,"OT","M",20,22,"Onychomys","torridus","Rodent","Control"
"3708",27152,11,22,1997,12,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
"3709",27246,11,22,1997,12,"OT","F",21,26,"Onychomys","torridus","Rodent","Control"
"3710",27350,12,28,1997,12,"OT","M",21,23,"Onychomys","torridus","Rodent","Control"
"3711",27355,12,28,1997,12,"OT","F",20,25,"Onychomys","torridus","Rodent","Control"
"3712",27446,1,31,1998,12,"OT","F",20,22,"Onychomys","torridus","Rodent","Control"
"3713",27456,1,31,1998,12,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
"3714",27574,3,1,1998,12,"OT","F",20,NA,"Onychomys","torridus","Rodent","Control"
"3715",27585,3,1,1998,12,"OT","M",21,NA,"Onychomys","torridus","Rodent","Control"
"3716",27750,5,2,1998,12,"OT","F",19,14,"Onychomys","torridus","Rodent","Control"
"3717",27788,5,2,1998,12,"OT","F",20,31,"Onychomys","torridus","Rodent","Control"
"3718",27905,5,28,1998,12,"OT","M",20,30,"Onychomys","torridus","Rodent","Control"
"3719",27916,5,28,1998,12,"OT","M",22,29,"Onychomys","torridus","Rodent","Control"
"3720",28035,6,27,1998,12,"OT","M",21,28,"Onychomys","torridus","Rodent","Control"
"3721",28050,6,27,1998,12,"OT","F",20,17,"Onychomys","torridus","Rodent","Control"
"3722",28068,6,27,1998,12,"OT","M",21,23,"Onychomys","torridus","Rodent","Control"
"3723",28083,6,27,1998,12,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
"3724",28229,7,18,1998,12,"OT","F",19,24,"Onychomys","torridus","Rodent","Control"
"3725",28346,8,22,1998,12,"OT","M",20,22,"Onychomys","torridus","Rodent","Control"
"3726",28348,8,22,1998,12,"OT","F",20,24,"Onychomys","torridus","Rodent","Control"
"3727",28679,10,24,1998,12,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
"3728",28809,11,21,1998,12,"OT","M",21,25,"Onychomys","torridus","Rodent","Control"
"3729",29042,1,16,1999,12,"OT","M",20,27,"Onychomys","torridus","Rodent","Control"
"3730",29177,2,20,1999,12,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
"3731",29322,3,14,1999,12,"OT","M",20,26,"Onychomys","torridus","Rodent","Control"
"3732",29324,3,14,1999,12,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
"3733",29447,4,17,1999,12,"OT","F",20,25,"Onychomys","torridus","Rodent","Control"
"3734",29448,4,17,1999,12,"OT","M",19,23,"Onychomys","torridus","Rodent","Control"
"3735",29583,5,15,1999,12,"OT","F",20,30,"Onychomys","torridus","Rodent","Control"
"3736",29707,6,12,1999,12,"OT","F",21,32,"Onychomys","torridus","Rodent","Control"
"3737",30185,1,8,2000,12,"OT","F",20,25,"Onychomys","torridus","Rodent","Control"
"3738",30613,4,30,2000,12,"OT","M",21,29,"Onychomys","torridus","Rodent","Control"
"3739",30619,4,30,2000,12,"OT","F",20,35,"Onychomys","torridus","Rodent","Control"
"3740",30744,6,3,2000,12,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
"3741",30747,6,3,2000,12,"OT","F",20,18,"Onychomys","torridus","Rodent","Control"
"3742",30929,7,1,2000,12,"OT","F",21,29,"Onychomys","torridus","Rodent","Control"
"3743",31223,8,25,2000,12,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
"3744",31394,9,30,2000,12,"OT","F",20,29,"Onychomys","torridus","Rodent","Control"
"3745",31395,9,30,2000,12,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
"3746",31523,11,25,2000,12,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
"3747",31524,11,25,2000,12,"OT","M",20,21,"Onychomys","torridus","Rodent","Control"
"3748",31634,12,22,2000,12,"OT","M",20,22,"Onychomys","torridus","Rodent","Control"
"3749",31635,12,22,2000,12,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
"3750",31724,1,21,2001,12,"OT","F",20,21,"Onychomys","torridus","Rodent","Control"
"3751",31794,3,3,2001,12,"OT","M",21,24,"Onychomys","torridus","Rodent","Control"
"3752",31864,3,24,2001,12,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
"3753",31866,3,24,2001,12,"OT","M",22,NA,"Onychomys","torridus","Rodent","Control"
"3754",32392,8,25,2001,12,"OT","M",20,25,"Onychomys","torridus","Rodent","Control"
"3755",32400,8,25,2001,12,"OT","M",21,20,"Onychomys","torridus","Rodent","Control"
"3756",32833,10,13,2001,12,"OT","F",21,26,"Onychomys","torridus","Rodent","Control"
"3757",32834,10,13,2001,12,"OT","F",22,21,"Onychomys","torridus","Rodent","Control"
"3758",32836,10,13,2001,12,"OT","M",20,27,"Onychomys","torridus","Rodent","Control"
"3759",33047,11,17,2001,12,"OT","F",22,20,"Onychomys","torridus","Rodent","Control"
"3760",34209,6,15,2002,12,"OT","F",20,35,"Onychomys","torridus","Rodent","Control"
"3761",34818,10,5,2002,12,"OT","M",20,22,"Onychomys","torridus","Rodent","Control"
"3762",35031,11,9,2002,12,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
"3763",21994,1,11,1995,12,"DO","M",36,47,"Dipodomys","ordii","Rodent","Control"
"3764",23536,3,23,1996,12,"DO","M",45,51,"Dipodomys","ordii","Rodent","Control"
"3765",23682,4,14,1996,12,"DO","M",35,52,"Dipodomys","ordii","Rodent","Control"
"3766",23883,5,23,1996,12,"DO","F",37,34,"Dipodomys","ordii","Rodent","Control"
"3767",24036,6,13,1996,12,"DO","F",37,43,"Dipodomys","ordii","Rodent","Control"
"3768",25777,5,10,1997,12,"DO","F",35,54,"Dipodomys","ordii","Rodent","Control"
"3769",25837,5,10,1997,12,"DO","M",38,59,"Dipodomys","ordii","Rodent","Control"
"3770",25840,5,10,1997,12,"DO","M",31,44,"Dipodomys","ordii","Rodent","Control"
"3771",26039,6,10,1997,12,"DO","M",32,40,"Dipodomys","ordii","Rodent","Control"
"3772",26045,6,10,1997,12,"DO","M",39,59,"Dipodomys","ordii","Rodent","Control"
"3773",26434,7,9,1997,12,"DO","M",36,32,"Dipodomys","ordii","Rodent","Control"
"3774",26522,7,9,1997,12,"DO","M",32,40,"Dipodomys","ordii","Rodent","Control"
"3775",26542,7,29,1997,12,"DO","M",33,44,"Dipodomys","ordii","Rodent","Control"
"3776",26619,7,29,1997,12,"DO","M",38,36,"Dipodomys","ordii","Rodent","Control"
"3777",26655,7,29,1997,12,"DO","F",35,44,"Dipodomys","ordii","Rodent","Control"
"3778",26835,9,27,1997,12,"DO","M",32,45,"Dipodomys","ordii","Rodent","Control"
"3779",27856,5,28,1998,12,"DO","F",34,59,"Dipodomys","ordii","Rodent","Control"
"3780",28669,10,24,1998,12,"DO","M",35,49,"Dipodomys","ordii","Rodent","Control"
"3781",28672,10,24,1998,12,"DO","M",36,52,"Dipodomys","ordii","Rodent","Control"
"3782",28808,11,21,1998,12,"DO","F",36,55,"Dipodomys","ordii","Rodent","Control"
"3783",28811,11,21,1998,12,"DO","F",33,46,"Dipodomys","ordii","Rodent","Control"
"3784",28813,11,21,1998,12,"DO","M",35,56,"Dipodomys","ordii","Rodent","Control"
"3785",28937,12,22,1998,12,"DO","M",36,61,"Dipodomys","ordii","Rodent","Control"
"3786",28938,12,22,1998,12,"DO","F",35,54,"Dipodomys","ordii","Rodent","Control"
"3787",29045,1,16,1999,12,"DO","M",35,61,"Dipodomys","ordii","Rodent","Control"
"3788",29180,2,20,1999,12,"DO","M",34,62,"Dipodomys","ordii","Rodent","Control"
"3789",29316,3,14,1999,12,"DO","F",34,49,"Dipodomys","ordii","Rodent","Control"
"3790",29319,3,14,1999,12,"DO","M",36,50,"Dipodomys","ordii","Rodent","Control"
"3791",29446,4,17,1999,12,"DO","M",34,58,"Dipodomys","ordii","Rodent","Control"
"3792",29581,5,15,1999,12,"DO","M",37,NA,"Dipodomys","ordii","Rodent","Control"
"3793",29713,6,12,1999,12,"DO","M",36,57,"Dipodomys","ordii","Rodent","Control"
"3794",30074,12,5,1999,12,"DO","M",35,54,"Dipodomys","ordii","Rodent","Control"
"3795",30075,12,5,1999,12,"DO","F",35,47,"Dipodomys","ordii","Rodent","Control"
"3796",30177,1,8,2000,12,"DO","F",32,54,"Dipodomys","ordii","Rodent","Control"
"3797",30180,1,8,2000,12,"DO","M",36,42,"Dipodomys","ordii","Rodent","Control"
"3798",30181,1,8,2000,12,"DO","M",35,55,"Dipodomys","ordii","Rodent","Control"
"3799",30182,1,8,2000,12,"DO","M",36,63,"Dipodomys","ordii","Rodent","Control"
"3800",30314,2,5,2000,12,"DO","M",33,54,"Dipodomys","ordii","Rodent","Control"
"3801",30318,2,5,2000,12,"DO","F",35,56,"Dipodomys","ordii","Rodent","Control"
"3802",30455,3,4,2000,12,"DO","M",NA,NA,"Dipodomys","ordii","Rodent","Control"
"3803",30622,4,30,2000,12,"DO","M",36,51,"Dipodomys","ordii","Rodent","Control"
"3804",30748,6,3,2000,12,"DO","M",36,47,"Dipodomys","ordii","Rodent","Control"
"3805",30752,6,3,2000,12,"DO","M",35,53,"Dipodomys","ordii","Rodent","Control"
"3806",30921,7,1,2000,12,"DO","M",35,62,"Dipodomys","ordii","Rodent","Control"
"3807",30931,7,1,2000,12,"DO","M",36,56,"Dipodomys","ordii","Rodent","Control"
"3808",31112,7,22,2000,12,"DO","M",36,58,"Dipodomys","ordii","Rodent","Control"
"3809",31221,8,25,2000,12,"DO","M",36,55,"Dipodomys","ordii","Rodent","Control"
"3810",31397,9,30,2000,12,"DO","M",36,51,"Dipodomys","ordii","Rodent","Control"
"3811",31528,11,25,2000,12,"DO","M",35,55,"Dipodomys","ordii","Rodent","Control"
"3812",31636,12,22,2000,12,"DO","M",35,54,"Dipodomys","ordii","Rodent","Control"
"3813",31722,1,21,2001,12,"DO","M",34,54,"Dipodomys","ordii","Rodent","Control"
"3814",31950,4,21,2001,12,"DO","M",34,54,"Dipodomys","ordii","Rodent","Control"
"3815",31952,4,21,2001,12,"DO","F",34,60,"Dipodomys","ordii","Rodent","Control"
"3816",32047,5,26,2001,12,"DO","M",34,49,"Dipodomys","ordii","Rodent","Control"
"3817",32048,5,26,2001,12,"DO","F",34,27,"Dipodomys","ordii","Rodent","Control"
"3818",32171,6,25,2001,12,"DO","M",36,43,"Dipodomys","ordii","Rodent","Control"
"3819",32173,6,25,2001,12,"DO","F",35,53,"Dipodomys","ordii","Rodent","Control"
"3820",32396,8,25,2001,12,"DO","M",36,58,"Dipodomys","ordii","Rodent","Control"
"3821",32401,8,25,2001,12,"DO","M",37,57,"Dipodomys","ordii","Rodent","Control"
"3822",32613,9,22,2001,12,"DO","M",36,58,"Dipodomys","ordii","Rodent","Control"
"3823",32617,9,22,2001,12,"DO","M",38,60,"Dipodomys","ordii","Rodent","Control"
"3824",32831,10,13,2001,12,"DO","M",36,52,"Dipodomys","ordii","Rodent","Control"
"3825",32835,10,13,2001,12,"DO","M",36,59,"Dipodomys","ordii","Rodent","Control"
"3826",33042,11,17,2001,12,"DO","F",36,46,"Dipodomys","ordii","Rodent","Control"
"3827",33043,11,17,2001,12,"DO","F",35,54,"Dipodomys","ordii","Rodent","Control"
"3828",33045,11,17,2001,12,"DO","M",35,55,"Dipodomys","ordii","Rodent","Control"
"3829",33048,11,17,2001,12,"DO","M",37,61,"Dipodomys","ordii","Rodent","Control"
"3830",33240,12,15,2001,12,"DO","F",37,52,"Dipodomys","ordii","Rodent","Control"
"3831",33241,12,15,2001,12,"DO","M",36,60,"Dipodomys","ordii","Rodent","Control"
"3832",33243,12,15,2001,12,"DO","M",36,55,"Dipodomys","ordii","Rodent","Control"
"3833",33340,1,12,2002,12,"DO","M",34,24,"Dipodomys","ordii","Rodent","Control"
"3834",33342,1,12,2002,12,"DO","F",36,26,"Dipodomys","ordii","Rodent","Control"
"3835",33343,1,12,2002,12,"DO","F",37,47,"Dipodomys","ordii","Rodent","Control"
"3836",33345,1,12,2002,12,"DO","M",37,55,"Dipodomys","ordii","Rodent","Control"
"3837",33440,2,9,2002,12,"DO","F",36,52,"Dipodomys","ordii","Rodent","Control"
"3838",33441,2,9,2002,12,"DO","M",36,58,"Dipodomys","ordii","Rodent","Control"
"3839",33589,3,13,2002,12,"DO","M",36,57,"Dipodomys","ordii","Rodent","Control"
"3840",33591,3,13,2002,12,"DO","F",36,63,"Dipodomys","ordii","Rodent","Control"
"3841",33592,3,13,2002,12,"DO","M",36,32,"Dipodomys","ordii","Rodent","Control"
"3842",33765,4,16,2002,12,"DO","F",37,51,"Dipodomys","ordii","Rodent","Control"
"3843",33766,4,16,2002,12,"DO","M",36,48,"Dipodomys","ordii","Rodent","Control"
"3844",33767,4,16,2002,12,"DO","M",37,42,"Dipodomys","ordii","Rodent","Control"
